alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity,subject
1.4486,-9.5983,0.56582,0.0074212,-0.85178,-0.67583,-9.0531,-3.8329,-0.28539000000000003,-0.51961,-0.93429,-0.22198,0,subject1
1.6829,-9.6787,0.44956,0.011132,-0.84803,-0.66798,-9.0222,-3.6139,-0.38903000000000004,-0.52157,-0.93429,-0.24569000000000002,0,subject1
1.6844,-9.7171,0.56224,0.011132,-0.84803,-0.66798,-9.0773,-3.6321,-0.21286,-0.52157,-0.93429,-0.24569000000000002,0,subject1
1.4691,-9.6382,0.53278,0.011132,-0.84803,-0.66798,-8.9528,-3.9127,-0.26855,-0.52157,-0.93429,-0.24569000000000002,0,subject1
1.6302,-9.5204,0.43612,0.016697999999999998,-0.8424,-0.67976,-9.0823,-3.7633,-0.33399999999999996,-0.52157,-0.93429,-0.24569000000000002,0,subject1
1.5931,-9.6267,0.70126,0.016697999999999998,-0.8424,-0.67976,-8.8916,-3.8533,-0.32808000000000004,-0.5098,-0.9445600000000001,-0.24784,0,subject1
1.4389,-9.4978,0.71658,0.016697999999999998,-0.8424,-0.67976,-9.0415,-3.6439999999999997,-0.40095,-0.5098,-0.9445600000000001,-0.24784,0,subject1
1.6219999999999999,-9.5083,0.6553899999999999,0.016697999999999998,-0.8424,-0.67976,-8.9815,-3.6439999999999997,-0.40095,-0.5098,-0.9445600000000001,-0.24784,0,subject1
1.7248,-9.7076,0.53187,0.011132,-0.8405299999999999,-0.69155,-9.1751,-3.7923,-0.23128,-0.5,-0.9281299999999999,-0.23922,0,subject1
1.5403,-9.7585,0.39205999999999996,0.011132,-0.8405299999999999,-0.69155,-9.1112,-3.674,-0.40245,-0.5,-0.9281299999999999,-0.23922,0,subject1
1.3674,-9.6378,0.57345,0.011132,-0.8405299999999999,-0.69155,-9.0436,-3.7629,-0.29231,-0.5,-0.9281299999999999,-0.23922,0,subject1
1.66,-9.4612,0.41853999999999997,0.0037106,-0.8555299999999999,-0.68566,-9.0359,-3.5628,-0.28231,-0.5,-0.9281299999999999,-0.23922,0,subject1
1.3982,-9.6177,0.60601,0.0037106,-0.8555299999999999,-0.68566,-9.1566,-3.6922,-0.21586,-0.52157,-0.9281299999999999,-0.22845,0,subject1
1.7983,-9.7255,0.71921,0.0037106,-0.8555299999999999,-0.68566,-8.7706,-3.7506,-0.06253099999999999,-0.52157,-0.9281299999999999,-0.22845,0,subject1
1.5889,-9.4809,0.42726000000000003,0.0037106,-0.8555299999999999,-0.68566,-9.0472,-3.7219,-0.18609,-0.52157,-0.9281299999999999,-0.22845,0,subject1
1.5827,-9.8469,0.46098,0.0,-0.84991,-0.68566,-9.1541,-3.7727,-0.27197,-0.5098,-0.93224,-0.24353000000000002,0,subject1
1.4983,-9.5496,0.48541999999999996,0.0,-0.84991,-0.68566,-8.9845,-3.7427,-0.27047,-0.5098,-0.93224,-0.24353000000000002,0,subject1
1.5115,-9.7066,0.62353,0.0,-0.84991,-0.68566,-8.9998,-3.6313,-0.12947999999999998,-0.5098,-0.93224,-0.24353000000000002,0,subject1
1.4374,-9.5393,0.52699,-0.0018553,-0.85929,-0.68566,-9.0213,-3.8036,-0.35685,-0.5098,-0.93224,-0.24353000000000002,0,subject1
1.7152,-9.547,0.7481399999999999,-0.0018553,-0.85929,-0.68566,-8.9513,-3.8036,-0.35685,-0.50392,-0.9486700000000001,-0.23706999999999998,0,subject1
1.5582,-9.4209,0.48203999999999997,-0.0018553,-0.85929,-0.68566,-9.1595,-3.7942,-0.41888000000000003,-0.50392,-0.9486700000000001,-0.23706999999999998,0,subject1
1.5296,-9.5489,0.5586899999999999,0.009276399999999999,-0.84615,-0.68762,-9.1029,-3.823,-0.29531,-0.50392,-0.9486700000000001,-0.23706999999999998,0,subject1
1.5405,-9.5482,0.62133,0.009276399999999999,-0.84615,-0.68762,-8.9209,-3.9432,-0.32216,-0.51961,-0.9384,-0.23490999999999998,0,subject1
1.5189,-9.4994,0.5506300000000001,0.009276399999999999,-0.84615,-0.68762,-9.1968,-3.7319999999999998,-0.19702,-0.51961,-0.9384,-0.23490999999999998,0,subject1
1.4380000000000002,-9.6487,0.47986,0.009276399999999999,-0.84615,-0.68762,-9.1878,-3.7516,-0.15633,-0.51961,-0.9384,-0.23490999999999998,0,subject1
1.6021,-9.6678,0.54305,-0.0055658999999999995,-0.8367700000000001,-0.68762,-9.0972,-3.6122,-0.22228,-0.51961,-0.9384,-0.23490999999999998,0,subject1
1.6006,-9.5294,0.52912,-0.0055658999999999995,-0.8367700000000001,-0.68762,-8.8121,-3.6737,-0.37119,-0.53137,-0.93429,-0.24569000000000002,0,subject1
1.5083,-9.5598,0.45376000000000005,-0.0055658999999999995,-0.8367700000000001,-0.68762,-9.1121,-3.6239,-0.38953000000000004,-0.53137,-0.93429,-0.24569000000000002,0,subject1
1.4807,-9.8568,0.45947,0.018553,-0.85178,-0.68762,-9.0567,-3.6024,-0.24261999999999997,-0.53137,-0.93429,-0.24569000000000002,0,subject1
1.5519,-9.747,0.5489999999999999,0.018553,-0.85178,-0.68762,-9.1778,-3.6951,-0.50767,-0.51765,-0.94045,-0.2306,0,subject1
1.5802,-9.7594,0.29867,0.018553,-0.85178,-0.68762,-9.0446,-3.6729,-0.28781,-0.51765,-0.94045,-0.2306,0,subject1
1.745,-9.6478,0.5663100000000001,0.018553,-0.85178,-0.68762,-8.998,-3.6751,-0.50667,-0.51765,-0.94045,-0.2306,0,subject1
1.531,-9.7976,0.4421,0.0037106,-0.8442799999999999,-0.68566,-8.8859,-3.6725,-0.24611999999999998,-0.51765,-0.94045,-0.2306,0,subject1
1.5631,-9.8661,0.5223300000000001,0.0037106,-0.8442799999999999,-0.68566,-8.8334,-3.8627,-0.26605,-0.5,-0.93224,-0.23490999999999998,0,subject1
1.3874,-9.7282,0.44413,0.0037106,-0.8442799999999999,-0.68566,-8.9732,-3.9325,-0.24871,-0.5,-0.93224,-0.23490999999999998,0,subject1
1.6319,-9.5386,0.5914699999999999,-0.0018553,-0.84991,-0.6836899999999999,-8.8354,-3.852,-0.20302,-0.5,-0.93224,-0.23490999999999998,0,subject1
1.4407,-9.786,0.60844,-0.0018553,-0.84991,-0.6836899999999999,-8.9638,-3.8825,-0.24620999999999998,-0.51961,-0.93224,-0.23922,0,subject1
1.5175,-9.4709,0.43746,-0.0018553,-0.84991,-0.6836899999999999,-8.9072,-3.7219,-0.18609,-0.51961,-0.93224,-0.23922,0,subject1
1.3965,-9.5893,0.47200000000000003,-0.0018553,-0.84991,-0.6836899999999999,-9.0023,-3.7135,-0.35234,-0.51961,-0.93224,-0.23922,0,subject1
1.5407,-9.728,0.46651000000000004,0.0018553,-0.8424,-0.6895899999999999,-9.0154,-3.7457,-0.5727,-0.51961,-0.93224,-0.23922,0,subject1
1.521,-9.7173,0.55018,0.0018553,-0.8424,-0.6895899999999999,-8.9218,-3.8134,-0.3365,-0.51176,-0.9219700000000001,-0.23706999999999998,0,subject1
1.5211,-9.7672,0.50602,0.0018553,-0.8424,-0.6895899999999999,-9.0502,-3.6743,-0.43372,-0.51176,-0.9219700000000001,-0.23706999999999998,0,subject1
1.4535,-9.7834,0.8691200000000001,0.0018553,-0.8405299999999999,-0.67583,-9.0192,-3.6547,-0.4744,-0.51176,-0.9219700000000001,-0.23706999999999998,0,subject1
1.4992,-9.5487,0.57923,0.0018553,-0.8405299999999999,-0.67583,-8.9277,-3.7616,-0.15683,-0.53333,-0.9384,-0.24353000000000002,0,subject1
1.4395,-9.6771,0.60346,0.0018553,-0.8405299999999999,-0.67583,-9.0558,-3.6825,-0.24661999999999998,-0.53333,-0.9384,-0.24353000000000002,0,subject1
1.5819999999999999,-9.6475,0.5959399999999999,0.009276399999999999,-0.85741,-0.6895899999999999,-9.1469,-3.9944,-0.4393,-0.53333,-0.9384,-0.24353000000000002,0,subject1
1.3572,-9.7578,0.45276000000000005,0.009276399999999999,-0.85741,-0.6895899999999999,-8.9774,-3.9245,-0.44622,-0.53333,-0.9384,-0.24353000000000002,0,subject1
1.5597,-9.5994,0.45228999999999997,0.009276399999999999,-0.85741,-0.6895899999999999,-9.1593,-3.5916,-0.15875,-0.51176,-0.9281299999999999,-0.26293,0,subject1
1.5107,-9.5174,0.73715,0.009276399999999999,-0.85741,-0.6895899999999999,-8.9061,-3.8418,-0.18167,-0.51176,-0.9281299999999999,-0.26293,0,subject1
1.5714,-9.5279,0.67474,0.0018553,-0.8536600000000001,-0.68566,-9.0989,-3.6017,-0.16967000000000002,-0.51176,-0.9281299999999999,-0.26293,0,subject1
1.624,-9.6464,0.71101,0.0018553,-0.8536600000000001,-0.68566,-9.0993,-3.7311,-0.11364,-0.50392,-0.93224,-0.23922,0,subject1
1.5092,-9.4989,0.60265,0.0018553,-0.8536600000000001,-0.68566,-9.2487,-3.7513,-0.12506,-0.50392,-0.93224,-0.23922,0,subject1
1.7348,-9.5578,0.65404,-0.0037106,-0.8536600000000001,-0.66798,-9.2362,-3.8318,-0.18117,-0.50392,-0.93224,-0.23922,0,subject1
1.7066,-9.6753,0.7833,-0.0037106,-0.8536600000000001,-0.66798,-9.2425,-3.8331,-0.30624,-0.50392,-0.93224,-0.23922,0,subject1
1.6119999999999999,-9.4581,0.7203,-0.0037106,-0.8536600000000001,-0.66798,-9.052,-3.8731,-0.30824,-0.51373,-0.9445600000000001,-0.23922,0,subject1
1.4368,-9.5299,0.47536999999999996,-0.0037106,-0.8536600000000001,-0.66798,-8.9327,-3.7034,-0.34142,-0.51373,-0.9445600000000001,-0.23922,0,subject1
1.5925,-9.6672,0.60548,0.011132,-0.85178,-0.6817300000000001,-8.824,-3.5136,-0.36318,-0.51373,-0.9445600000000001,-0.23922,0,subject1
1.5027,-9.7152,0.75843,0.011132,-0.85178,-0.6817300000000001,-8.8166,-3.6423,-0.2342,-0.5,-0.94045,-0.23706999999999998,0,subject1
1.5413,-9.6674,0.58412,0.011132,-0.85178,-0.6817300000000001,-8.9501,-3.4418,-0.18250999999999998,-0.5,-0.94045,-0.23706999999999998,0,subject1
1.7255,-9.6969,0.60533,0.0018553,-0.83865,-0.66405,-9.0483,-3.9208,-0.081457,-0.5,-0.94045,-0.23706999999999998,0,subject1
1.8279,-9.6566,0.68128,0.0018553,-0.83865,-0.66405,-9.2446,-3.8689,0.10864000000000001,-0.5,-0.94045,-0.23706999999999998,0,subject1
1.7345,-9.6481,0.53494,0.0018553,-0.83865,-0.66405,-8.9031,-3.8329,0.7146100000000001,-0.49804,-0.93429,-0.22198,0,subject1
1.6941,-9.7077,0.5211399999999999,0.0018553,-0.83865,-0.66405,-9.3446,-4.5732,1.6776,-0.49804,-0.93429,-0.22198,0,subject1
1.4706,-9.7167,0.61221,0.016697999999999998,-0.84991,-0.67191,-9.2235,-5.0254,2.4571,-0.49804,-0.93429,-0.22198,0,subject1
1.6728,-9.6186,0.5149600000000001,0.016697999999999998,-0.84991,-0.67191,-9.241,-5.8402,2.9788,-0.5,-0.95483,-0.21983000000000003,0,subject1
1.6138,-9.6564,0.69999,0.016697999999999998,-0.84991,-0.67191,-9.2858,-6.2904,2.9563,-0.5,-0.95483,-0.21983000000000003,0,subject1
1.5095,-9.5786,0.557,0.011132,-0.84615,-0.6836899999999999,-6.6443,-5.8756,2.4354,-0.5,-0.95483,-0.21983000000000003,0,subject1
1.6944,-9.6474,0.60749,0.011132,-0.84615,-0.6836899999999999,-5.1417,-5.2885,2.1522,-0.5,-0.95483,-0.21983000000000003,0,subject1
1.6207,-9.3197,0.7064699999999999,0.011132,-0.84615,-0.6836899999999999,-4.2397,-5.0499,2.0079,-0.4902,-0.99179,-0.10776,0,subject1
1.7551,-9.5979,0.61058,0.0018553,-0.85741,-0.6836899999999999,-3.7912,-5.0893,2.0685,-0.4902,-0.99179,-0.10776,0,subject1
1.5715,-9.6979,0.5099899999999999,0.0018553,-0.85741,-0.6836899999999999,-4.7318,-5.3615,1.8465,-0.4902,-0.99179,-0.10776,0,subject1
1.6642,-9.6869,0.61563,0.0018553,-0.85741,-0.6836899999999999,-6.1064,-5.6656,1.4355,-0.38824000000000003,-1.0513,-0.040948000000000005,0,subject1
1.7362,-9.6564,0.70121,0.0018553,-0.85741,-0.6836899999999999,-7.1872,-5.7617,0.8265,-0.38824000000000003,-1.0513,-0.040948000000000005,0,subject1
1.6831,-9.5985,0.54732,0.025974,-0.8555299999999999,-0.6895899999999999,-8.3024,-5.9062,0.38177,-0.38824000000000003,-1.0513,-0.040948000000000005,0,subject1
1.6015,-9.6184,0.53509,0.025974,-0.8555299999999999,-0.6895899999999999,-9.0009,-6.1160000000000005,0.40253,-0.38824000000000003,-1.0513,-0.040948000000000005,0,subject1
1.5819,-9.5977,0.62969,0.025974,-0.8555299999999999,-0.6895899999999999,-8.6907,-6.3287,0.13147999999999999,-0.2549,-1.1294,0.032327999999999996,0,subject1
1.8361,-9.4485,0.69177,0.018553,-0.85178,-0.66601,-8.1758,-6.5329999999999995,-0.2954,-0.2549,-1.1294,0.032327999999999996,0,subject1
1.6617,-9.4595,0.58531,0.018553,-0.85178,-0.66601,-7.9846,-7.0483,-0.8315799999999999,-0.2549,-1.1294,0.032327999999999996,0,subject1
1.6852,-9.7064,0.6461100000000001,0.018553,-0.85178,-0.66601,-8.1746,-7.4270000000000005,-0.7046899999999999,-0.06274500000000001,-1.1376,0.071121,0,subject1
1.7865,-9.8771,0.40943,0.018553,-0.85178,-0.66601,-7.7043,-7.8358,-0.57929,-0.06274500000000001,-1.1376,0.071121,0,subject1
1.7469,-9.7559,0.64426,0.022262999999999998,-0.8536600000000001,-0.69548,-7.484,-7.6133,-0.32858000000000004,-0.06274500000000001,-1.1376,0.071121,0,subject1
1.6915,-9.5003,0.46898999999999996,0.022262999999999998,-0.8536600000000001,-0.69548,-6.5166,-7.8516,-0.16342,-0.06274500000000001,-1.1376,0.071121,0,subject1
1.7044,-9.5875,0.65225,0.022262999999999998,-0.8536600000000001,-0.69548,-6.1326,-8.039,0.098049,0.082353,-1.1314,0.088362,0,subject1
1.6537,-9.5672,0.7048399999999999,0.018553,-0.8405299999999999,-0.67976,-6.1292,-7.8707,-0.070619,0.082353,-1.1314,0.088362,0,subject1
1.7043,-9.5977,0.6309100000000001,0.018553,-0.8405299999999999,-0.67976,-6.0234,-8.0753,0.47123999999999994,0.082353,-1.1314,0.088362,0,subject1
1.7457,-9.6671,0.61744,0.018553,-0.8405299999999999,-0.67976,-6.1262,-8.2338,0.61956,0.19804000000000002,-1.1376,0.073276,0,subject1
1.7352,-9.7474,0.50915,0.018553,-0.8405299999999999,-0.67976,-5.6266,-8.2835,0.64832,0.19804000000000002,-1.1376,0.073276,0,subject1
1.8676,-9.7976,0.43504,0.018553,-0.8405299999999999,-0.67976,-5.7391,-8.502,0.80407,0.19804000000000002,-1.1376,0.073276,0,subject1
1.6626,-9.5586,0.5803699999999999,0.018553,-0.8405299999999999,-0.67976,-5.1455,-8.4334,0.66166,0.19804000000000002,-1.1376,0.073276,0,subject1
1.5693,-9.6101,0.37894,0.018553,-0.8405299999999999,-0.67976,-5.1951,-8.5498,1.0204,0.27843,-1.1088,0.0064655,0,subject1
1.5219999999999998,-9.7963,0.56707,0.014842,-0.8424,-0.69155,-5.1742,-9.0883,1.1706,0.27843,-1.1088,0.0064655,0,subject1
1.5406,-9.6181,0.56575,0.014842,-0.8424,-0.69155,-3.1839999999999997,-9.6532,1.6840000000000002,0.27843,-1.1088,0.0064655,0,subject1
1.7253,-9.617,0.67182,0.014842,-0.8424,-0.69155,-3.6007,-9.5845,2.552,0.32745,-1.0986,-0.10991,0,subject1
1.6816,-9.63,0.36865,0.022262999999999998,-0.85741,-0.6836899999999999,-5.7439,-9.4738,3.6201,0.32745,-1.0986,-0.10991,0,subject1
1.5321,-9.6864,0.66642,0.022262999999999998,-0.85741,-0.6836899999999999,-4.2274,-10.17,4.9707,0.32745,-1.0986,-0.10991,0,subject1
1.4874,-9.4603,0.5001899999999999,0.022262999999999998,-0.85741,-0.6836899999999999,-2.6782,-10.263,5.6952,0.32745,-1.0986,-0.10991,0,subject1
1.5291,-9.5594,0.49565,0.022262999999999998,-0.85741,-0.6836899999999999,-2.823,-9.906,5.4005,0.33333,-1.0801,-0.1681,0,subject1
1.7774,-9.7761,0.6123,0.033395,-0.8424,-0.68762,-2.6069999999999998,-9.8548,4.5177,0.33333,-1.0801,-0.1681,0,subject1
1.4987,-9.5792,0.49436,0.033395,-0.8424,-0.68762,-2.5555,-9.6294,3.0602,0.33333,-1.0801,-0.1681,0,subject1
1.5624,-9.7567,0.5694600000000001,0.033395,-0.8424,-0.68762,-3.2472,-9.2069,2.3105,0.3,-1.1006,-0.20259000000000002,0,subject1
1.7691,-9.9341,0.64598,0.03154,-0.83865,-0.67583,-2.8874,-9.1703,1.9686,0.3,-1.1006,-0.20259000000000002,0,subject1
1.6924,-9.6494,0.40946,0.03154,-0.83865,-0.67583,-2.3039,-8.9256,1.4391,0.3,-1.1006,-0.20259000000000002,0,subject1
1.6847,-9.6969,0.60492,0.03154,-0.83865,-0.67583,-2.8441,-8.8558,1.4218,0.3,-1.1006,-0.20259000000000002,0,subject1
2.2877,-9.4559,0.9459200000000001,0.03154,-0.83865,-0.67583,-2.5816,-8.5576,1.2388,0.29608,-1.0862,-0.18534,0,subject1
2.9235,-9.2527,1.4624,0.020408000000000003,-0.82739,-0.68566,-3.4221,-8.7003,0.97124,0.29608,-1.0862,-0.18534,0,subject1
3.0471,-8.7815,2.0497,0.020408000000000003,-0.82739,-0.68566,-3.7014,-8.953,0.69818,0.29608,-1.0862,-0.18534,0,subject1
2.4294,-9.6168,1.6893,0.020408000000000003,-0.82739,-0.68566,-3.7734,-8.8327,0.7250300000000001,0.32156999999999997,-1.0924,-0.17457,0,subject1
3.6609,-10.15,0.8416100000000001,-0.009276399999999999,-0.8330200000000001,-0.71709,-3.8535,-9.0454,0.4644,0.32156999999999997,-1.0924,-0.17457,0,subject1
4.6182,-10.333,-1.5746,-0.009276399999999999,-0.8330200000000001,-0.71709,-3.8743,-9.5468,0.32475,0.32156999999999997,-1.0924,-0.17457,0,subject1
1.6453,-9.2857,0.14592,-0.009276399999999999,-0.8330200000000001,-0.71709,-3.6672,-9.5059,0.41012,0.32156999999999997,-1.0924,-0.17457,0,subject1
0.7697,-9.124,-0.52142,-0.03525,-0.8105100000000001,-0.72888,-4.0639,-9.497,0.29598,0.32156999999999997,-1.0924,-0.17457,0,subject1
1.4676,-8.4512,-3.5329,-0.03525,-0.8105100000000001,-0.72888,-3.9365,-9.0842,0.57704,0.32156999999999997,-1.0924,-0.17457,0,subject1
-0.41018999999999994,-9.8203,-0.8388700000000001,-0.03525,-0.8105100000000001,-0.72888,-3.9242,-8.4405,0.9529799999999999,0.32156999999999997,-1.0924,-0.17457,0,subject1
-1.2806,-10.062999999999999,-1.391,-0.03525,-0.8105100000000001,-0.72888,-3.7575,-8.3729,0.70635,0.32353000000000004,-1.1068,-0.15947999999999998,0,subject1
-5.9328,-12.002,-0.18025,-0.1039,-0.8442799999999999,-0.70334,-3.4313,-8.3119,0.81357,0.32353000000000004,-1.1068,-0.15947999999999998,0,subject1
2.3717,-13.052999999999999,0.65232,-0.1039,-0.8442799999999999,-0.70334,-3.3112,-8.6209,0.91271,0.32353000000000004,-1.1068,-0.15947999999999998,0,subject1
4.6103,-9.7801,-0.78665,-0.1039,-0.8442799999999999,-0.70334,-3.0129,-9.4243,0.57045,0.27255,-1.0924,-0.16595,0,subject1
1.9056,-8.4007,0.5261100000000001,-0.10203999999999999,-0.85929,-0.64244,-2.8863,-9.9946,0.54194,0.27255,-1.0924,-0.16595,0,subject1
1.5488,-8.34,1.6402,-0.10203999999999999,-0.85929,-0.64244,-3.2789,-10.366,0.41921,0.27255,-1.0924,-0.16595,0,subject1
4.5242,-8.1436,3.4610000000000003,-0.10203999999999999,-0.85929,-0.64244,-3.1728,-9.7034,0.66066,0.27255,-1.0924,-0.16595,0,subject1
4.8195,-8.7446,1.7776,-0.10203999999999999,-0.85929,-0.64244,-3.0194,-8.5318,0.8234100000000001,0.26666999999999996,-1.0924,-0.17887999999999998,0,subject1
1.3225,-9.8317,0.99039,-0.096475,-0.8818,-0.6267199999999999,-3.4895,-8.6879,1.2114,0.26666999999999996,-1.0924,-0.17887999999999998,0,subject1
1.1055,-10.193999999999999,0.3555,-0.096475,-0.8818,-0.6267199999999999,-3.6223,-9.3946,1.5407,0.26666999999999996,-1.0924,-0.17887999999999998,0,subject1
2.1738,-10.008,0.22969,-0.096475,-0.8818,-0.6267199999999999,-3.4364,-9.8816,1.8393,0.23725,-1.0965,-0.18966,0,subject1
1.7838,-9.3598,0.6540100000000001,-0.087199,-0.87054,-0.65815,-2.7028,-9.4011,1.8945,0.23725,-1.0965,-0.18966,0,subject1
2.3568,-9.4583,0.7069,-0.087199,-0.87054,-0.65815,-1.9128,-8.8363,2.3707,0.23725,-1.0965,-0.18966,0,subject1
1.6058,-9.7841,0.79769,-0.087199,-0.87054,-0.65815,-1.8955,-8.7623,2.7702,0.23725,-1.0965,-0.18966,0,subject1
2.2043,-9.5176,0.71283,-0.087199,-0.87054,-0.65815,-2.6958,-9.038,3.2044,0.22157,-1.1068,-0.2306,0,subject1
1.7044,-9.6776,0.5539999999999999,-0.090909,-0.8930600000000001,-0.64047,-2.7677,-8.8114,2.8615,0.22157,-1.1068,-0.2306,0,subject1
2.6319,-9.4286,0.70072,-0.090909,-0.8930600000000001,-0.64047,-3.2327,-9.0556,2.4431,0.22157,-1.1068,-0.2306,0,subject1
1.9904,-9.4573,0.8074600000000001,-0.090909,-0.8930600000000001,-0.64047,-3.3479,-9.4791,2.0885,0.19412000000000001,-1.1006,-0.24138,0,subject1
2.195,-9.5168,0.79611,-0.087199,-0.86679,-0.6267199999999999,-3.705,-8.9684,2.1557,0.19412000000000001,-1.1006,-0.24138,0,subject1
2.2059,-9.5361,0.84734,-0.087199,-0.86679,-0.6267199999999999,-3.6031,-8.9724,1.7597,0.19412000000000001,-1.1006,-0.24138,0,subject1
1.1006,-9.7493,0.31521,-0.087199,-0.86679,-0.6267199999999999,-3.8187,-8.7247,1.5325,0.19412000000000001,-1.1006,-0.24138,0,subject1
4.994,-9.5542,-0.96944,-0.09833,-0.86679,-0.64244,-4.1603,-8.7242,1.5846,0.20784,-1.0965,-0.23276,0,subject1
2.0636,-10.385,1.0743,-0.09833,-0.86679,-0.64244,-4.1086,-8.8742,1.5771,0.20784,-1.0965,-0.23276,0,subject1
2.0563,-9.9826,0.7506,-0.09833,-0.86679,-0.64244,-4.0007,-9.0164,1.3617,0.20784,-1.0965,-0.23276,0,subject1
1.9262,-9.6003,0.36216,-0.09833,-0.86679,-0.64244,-3.6033,-9.0089,1.1121,0.19216,-1.0924,-0.23706999999999998,0,subject1
2.3482,-9.6766,0.65423,-0.09462000000000001,-0.8818,-0.63851,-3.4715,-8.86,1.0049,0.19216,-1.0924,-0.23706999999999998,0,subject1
1.7339,-9.5387,0.58207,-0.09462000000000001,-0.8818,-0.63851,-3.3948,-9.1512,0.87577,0.19216,-1.0924,-0.23706999999999998,0,subject1
2.377,-9.5285,0.62026,-0.09462000000000001,-0.8818,-0.63851,-3.5804,-9.0996,1.045,0.19216,-1.0924,-0.23706999999999998,0,subject1
1.9092,-9.5068,0.8041699999999999,-0.10575,-0.8724200000000001,-0.63654,-3.7655,-8.9782,1.1761,0.19412000000000001,-1.0965,-0.24784,0,subject1
1.8474,-9.5974,0.6531899999999999,-0.10575,-0.8724200000000001,-0.63654,-3.6519999999999997,-9.0392,1.0793,0.19412000000000001,-1.0965,-0.24784,0,subject1
1.9578,-9.4893,0.57636,-0.10575,-0.8724200000000001,-0.63654,-3.7281,-8.8379,1.2144,0.19412000000000001,-1.0965,-0.24784,0,subject1
2.0401,-9.6386,0.4968,-0.10575,-0.8724200000000001,-0.63654,-3.6705,-8.9799,1.0093,0.20588,-1.0883,-0.26509,0,subject1
1.9689,-9.4584,0.6926,-0.11688,-0.8836799999999999,-0.6188600000000001,-3.7513,-8.9664,1.3642,0.20588,-1.0883,-0.26509,0,subject1
2.0223,-9.516,0.87776,-0.11688,-0.8836799999999999,-0.6188600000000001,-3.4201,-8.9568,1.3230000000000002,0.20588,-1.0883,-0.26509,0,subject1
1.8665,-9.5187,0.60523,-0.11688,-0.8836799999999999,-0.6188600000000001,-3.3417,-8.9862,1.3840000000000001,0.20588,-1.0883,-0.26509,0,subject1
2.0712,-9.5581,0.6261399999999999,-0.11132,-0.8743,-0.63851,-3.577,-8.9545,1.5523,0.2,-1.0842,-0.28233,0,subject1
1.8588,-9.6462,0.72378,-0.11132,-0.8743,-0.63851,-3.5583,-9.0072,1.2788,0.2,-1.0842,-0.28233,0,subject1
1.7358,-9.7668,0.54985,-0.11132,-0.8743,-0.63851,-3.1656,-9.1842,1.5825,0.2,-1.0842,-0.28233,0,subject1
1.7225,-9.4399,0.56606,-0.11132,-0.8743,-0.63851,-3.2147,-9.2343,1.5695,0.16275,-1.0821,-0.27802,0,subject1
1.8766,-9.5188,0.59491,-0.12059,-0.86867,-0.6444,-2.9986,-9.253,1.704,0.16275,-1.0821,-0.27802,0,subject1
2.01,-9.5281,0.65828,-0.12059,-0.86867,-0.6444,-3.014,-9.2146,1.5393,0.16275,-1.0821,-0.27802,0,subject1
1.837,-9.5576,0.67591,-0.12059,-0.86867,-0.6444,-2.9437,-9.4041,1.5923,0.16275,-1.0821,-0.27802,0,subject1
2.0613,-9.6379,0.56997,-0.12059,-0.88931,-0.64244,-2.9047,-9.2144,1.5601,0.16275,-1.0862,-0.30603,0,subject1
1.9389,-9.5178,0.69975,-0.12059,-0.88931,-0.64244,-3.0078,-9.2366,1.3403,0.16275,-1.0862,-0.30603,0,subject1
1.8262,-9.4782,0.69018,-0.12059,-0.88931,-0.64244,-3.222,-9.0957,1.4306,0.16275,-1.0862,-0.30603,0,subject1
1.8279,-9.4965,0.84554,-0.12800999999999998,-0.8818,-0.62475,-3.0895,-8.9271,1.2932,0.13137000000000001,-1.1006,-0.31034,0,subject1
1.8559999999999999,-9.4791,0.60711,-0.12800999999999998,-0.8818,-0.62475,-3.2106,-8.9666,1.3433,0.13137000000000001,-1.1006,-0.31034,0,subject1
2.0106,-9.5175,0.72131,-0.12800999999999998,-0.8818,-0.62475,-3.477,-8.8781,1.1915,0.13137000000000001,-1.1006,-0.31034,0,subject1
1.8999,-9.696,0.70087,-0.12800999999999998,-0.8818,-0.62475,-3.4973,-9.0973,1.2743,0.13137000000000001,-1.1006,-0.31034,0,subject1
1.93,-9.6264,0.72548,-0.12245,-0.8836799999999999,-0.62868,-3.7108,-8.7871,1.2898,0.16471,-1.0903,-0.31034,0,subject1
2.0218,-9.6965,0.64998,-0.12245,-0.8836799999999999,-0.62868,-3.5789999999999997,-8.9771,1.2907,0.16471,-1.0903,-0.31034,0,subject1
1.9080000000000001,-9.6281,0.5585100000000001,-0.12245,-0.8836799999999999,-0.62868,-3.5060000000000002,-9.0977,1.2326,0.16471,-1.0903,-0.31034,0,subject1
1.9612,-9.7559,0.6464,-0.12987,-0.87992,-0.6188600000000001,-3.6382,-8.9873,1.2694,0.1451,-1.0801,-0.32111999999999996,0,subject1
1.9317,-9.6748,0.8376600000000001,-0.12987,-0.87992,-0.6188600000000001,-3.4477,-8.9476,1.2401,0.1451,-1.0801,-0.32111999999999996,0,subject1
2.1125,-9.5477,0.67916,-0.12987,-0.87992,-0.6188600000000001,-3.4184,-8.9972,1.2793,0.1451,-1.0801,-0.32111999999999996,0,subject1
2.0966,-9.8531,0.8304,-0.12987,-0.87992,-0.6188600000000001,-3.4619999999999997,-9.1455,1.449,0.1451,-1.0801,-0.32111999999999996,0,subject1
